2021-12-22 19:56:15,138 - INFO - **************common.configs**********
2021-12-22 19:56:15,138 - INFO - use_gpu: True, use_xpu: False, use_visual: False, train_batch_size: 512, train_data_dir: ./data/big_data/train, epochs: 1, print_interval: 500, model_save_path: output_model_flen_0
2021-12-22 19:56:15,138 - INFO - **************common.configs**********
W1222 19:56:15.139465 32987 device_context.cc:447] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 10.1, Runtime API Version: 10.1
W1222 19:56:15.143121 32987 device_context.cc:465] device: 0, cuDNN Version: 7.6.
2021-12-22 19:56:21,276 - INFO - read data
2021-12-22 19:56:21,276 - INFO - reader path:avazu_reader
/opt/conda/envs/python35-paddle120-env/lib/python3.7/site-packages/paddle/tensor/creation.py:130: DeprecationWarning: `np.object` is a deprecated alias for the builtin `object`. To silence this warning, use `object` by itself. Doing this will not modify any behavior and is safe. 
Deprecated in NumPy 1.20; for more details and guidance: https://numpy.org/devdocs/release/1.20.0-notes.html#deprecations
  if data.dtype == np.object:
2021-12-22 20:39:58,170 - INFO - epoch: 0, batch_id: 43000, auc:0.769889, loss:0.2769373, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05955 sec, avg_samples: 512.00000, ips: 8598.09088 ins/s
2021-12-22 20:40:28,631 - INFO - epoch: 0, batch_id: 43500, auc:0.770197, loss:0.30274457, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.06079 sec, avg_samples: 512.00000, ips: 8422.66742 ins/s
2021-12-22 20:40:57,646 - INFO - epoch: 0, batch_id: 44000, auc:0.770331, loss:0.3634315, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05790 sec, avg_samples: 512.00000, ips: 8843.50257 ins/s
2021-12-22 20:41:27,180 - INFO - epoch: 0, batch_id: 44500, auc:0.770375, loss:0.35977817, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05893 sec, avg_samples: 512.00000, ips: 8687.92072 ins/s
2021-12-22 20:41:56,709 - INFO - epoch: 0, batch_id: 45000, auc:0.770534, loss:0.32898208, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05892 sec, avg_samples: 512.00000, ips: 8689.38615 ins/s
2021-12-22 20:42:24,189 - INFO - epoch: 0, batch_id: 45500, auc:0.770844, loss:0.34337032, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05482 sec, avg_samples: 512.00000, ips: 9338.87241 ins/s
2021-12-22 20:42:52,817 - INFO - epoch: 0, batch_id: 46000, auc:0.771134, loss:0.3515867, avg_reader_cost: 0.00032 sec, avg_batch_cost: 0.05712 sec, avg_samples: 512.00000, ips: 8963.22285 ins/s
2021-12-22 20:43:18,510 - INFO - epoch: 0, batch_id: 46500, auc:0.771284, loss:0.32461658, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05125 sec, avg_samples: 512.00000, ips: 9989.64311 ins/s
2021-12-22 20:43:45,155 - INFO - epoch: 0, batch_id: 47000, auc:0.771477, loss:0.31024617, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05315 sec, avg_samples: 512.00000, ips: 9632.67998 ins/s
2021-12-22 20:44:15,874 - INFO - epoch: 0, batch_id: 47500, auc:0.771728, loss:0.28825146, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.06130 sec, avg_samples: 512.00000, ips: 8352.65023 ins/s
2021-12-22 20:44:41,088 - INFO - epoch: 0, batch_id: 48000, auc:0.772120, loss:0.28336072, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05029 sec, avg_samples: 512.00000, ips: 10180.55019 ins/s
2021-12-22 20:45:09,021 - INFO - epoch: 0, batch_id: 48500, auc:0.772496, loss:0.32768738, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05571 sec, avg_samples: 512.00000, ips: 9189.67640 ins/s
2021-12-22 20:45:39,177 - INFO - epoch: 0, batch_id: 49000, auc:0.772847, loss:0.3229792, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.06018 sec, avg_samples: 512.00000, ips: 8508.37285 ins/s
2021-12-22 20:46:03,661 - INFO - epoch: 0, batch_id: 49500, auc:0.772870, loss:0.43648756, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.04883 sec, avg_samples: 512.00000, ips: 10484.95827 ins/s
2021-12-22 20:46:31,842 - INFO - epoch: 0, batch_id: 50000, auc:0.772728, loss:0.32634968, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05622 sec, avg_samples: 512.00000, ips: 9106.95083 ins/s
2021-12-22 20:46:57,941 - INFO - epoch: 0, batch_id: 50500, auc:0.772902, loss:0.34326375, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05207 sec, avg_samples: 512.00000, ips: 9833.85683 ins/s
2021-12-22 20:47:27,652 - INFO - epoch: 0, batch_id: 51000, auc:0.772900, loss:0.35059494, avg_reader_cost: 0.00037 sec, avg_batch_cost: 0.05929 sec, avg_samples: 512.00000, ips: 8635.89031 ins/s
2021-12-22 20:47:53,587 - INFO - epoch: 0, batch_id: 51500, auc:0.772971, loss:0.27578607, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.05173 sec, avg_samples: 512.00000, ips: 9896.80409 ins/s
2021-12-22 20:48:22,642 - INFO - epoch: 0, batch_id: 52000, auc:0.773064, loss:0.31852874, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05797 sec, avg_samples: 512.00000, ips: 8831.40455 ins/s
2021-12-22 20:48:49,516 - INFO - epoch: 0, batch_id: 52500, auc:0.773253, loss:0.39557773, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05361 sec, avg_samples: 512.00000, ips: 9549.75410 ins/s
2021-12-22 20:49:17,581 - INFO - epoch: 0, batch_id: 53000, auc:0.773327, loss:0.32530746, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05599 sec, avg_samples: 512.00000, ips: 9143.98511 ins/s
2021-12-22 20:49:45,822 - INFO - epoch: 0, batch_id: 53500, auc:0.773334, loss:0.38358885, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05635 sec, avg_samples: 512.00000, ips: 9086.73919 ins/s
2021-12-22 20:50:12,992 - INFO - epoch: 0, batch_id: 54000, auc:0.773359, loss:0.35683525, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05415 sec, avg_samples: 512.00000, ips: 9455.70083 ins/s
2021-12-22 20:50:43,241 - INFO - epoch: 0, batch_id: 54500, auc:0.773524, loss:0.34152544, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.06036 sec, avg_samples: 512.00000, ips: 8482.08528 ins/s
2021-12-22 20:51:10,375 - INFO - epoch: 0, batch_id: 55000, auc:0.773616, loss:0.35846838, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05414 sec, avg_samples: 512.00000, ips: 9457.80486 ins/s
2021-12-22 20:51:40,336 - INFO - epoch: 0, batch_id: 55500, auc:0.773862, loss:0.29175866, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.05978 sec, avg_samples: 512.00000, ips: 8564.05464 ins/s
2021-12-22 20:52:13,280 - INFO - epoch: 0, batch_id: 56000, auc:0.774090, loss:0.2924623, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.06575 sec, avg_samples: 512.00000, ips: 7787.66035 ins/s
2021-12-22 20:52:43,630 - INFO - epoch: 0, batch_id: 56500, auc:0.774072, loss:0.38988492, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.06056 sec, avg_samples: 512.00000, ips: 8453.93459 ins/s
2021-12-22 20:53:14,351 - INFO - epoch: 0, batch_id: 57000, auc:0.774025, loss:0.4274489, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.06130 sec, avg_samples: 512.00000, ips: 8352.04691 ins/s
2021-12-22 20:53:44,385 - INFO - epoch: 0, batch_id: 57500, auc:0.774124, loss:0.37457085, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05993 sec, avg_samples: 512.00000, ips: 8543.14495 ins/s
2021-12-22 20:54:15,212 - INFO - epoch: 0, batch_id: 58000, auc:0.774243, loss:0.3050482, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.06152 sec, avg_samples: 512.00000, ips: 8323.17187 ins/s
2021-12-22 20:54:45,590 - INFO - epoch: 0, batch_id: 58500, auc:0.774324, loss:0.3413374, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.06062 sec, avg_samples: 512.00000, ips: 8446.31487 ins/s
2021-12-22 20:55:16,155 - INFO - epoch: 0, batch_id: 59000, auc:0.774315, loss:0.3882306, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.06099 sec, avg_samples: 512.00000, ips: 8394.40690 ins/s
2021-12-22 20:55:47,077 - INFO - epoch: 0, batch_id: 59500, auc:0.774188, loss:0.3437999, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.06171 sec, avg_samples: 512.00000, ips: 8296.88740 ins/s
2021-12-22 20:56:18,282 - INFO - epoch: 0, batch_id: 60000, auc:0.774009, loss:0.42690712, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.06227 sec, avg_samples: 512.00000, ips: 8221.74033 ins/s
2021-12-22 20:56:49,163 - INFO - epoch: 0, batch_id: 60500, auc:0.773911, loss:0.41985443, avg_reader_cost: 0.00034 sec, avg_batch_cost: 0.06162 sec, avg_samples: 512.00000, ips: 8309.05619 ins/s
2021-12-22 20:57:09,778 - INFO - epoch: 0 done, auc: 0.773872,loss:0.38017568, epoch time: 3648.50 s
2021-12-22 20:57:14,738 - INFO - Already save model in output_model_flen/0
